match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,0.1,Texas Super Kings,Seattle Orcas,DP Conway,F du Plessis,Imad Wasim,0,0,,,,,,caught,DP Conway,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,0.2,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,0.3,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,0.4,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,0.5,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,2,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,0.6,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,1.1,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,1,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,1.2,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,CJ Gannon,2,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,1.3,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,CJ Gannon,1,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,1.4,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,1.5,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,4,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,1.6,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,2,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,2.1,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,4,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,2.2,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,2.3,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,6,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,2.4,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,2.5,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,0,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,2.6,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,Imad Wasim,4,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.1,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,1,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.2,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,CJ Gannon,1,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.3,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,0,1,,1,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.4,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,4,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.5,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,1,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.6,Texas Super Kings,Seattle Orcas,C Chetty,F du Plessis,CJ Gannon,1,0,,,,,,,,,
1381370,2023,2023-07-21,"Church Street Park, Morrisville",1,3.7,Texas Super Kings,Seattle Orcas,F du Plessis,C Chetty,CJ Gannon,0,0,,,,,,,,,
