match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,0.1,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Imad Wasim,2,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,0.2,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Imad Wasim,4,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,0.3,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Imad Wasim,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,0.4,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Imad Wasim,0,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,0.5,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Imad Wasim,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,0.6,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Imad Wasim,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,1.1,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Aamer Yamin,0,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,1.2,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Aamer Yamin,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,1.3,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Aamer Yamin,0,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,1.4,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Aamer Yamin,0,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,1.5,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Aamer Yamin,4,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,1.6,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Aamer Yamin,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,2.1,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Akif Javed,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,2.2,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Akif Javed,0,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,2.3,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Akif Javed,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,2.4,Multan Sultans,Karachi Kings,Mohammad Rizwan,Shan Masood,Akif Javed,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,2.5,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Akif Javed,0,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,2.6,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Akif Javed,1,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,3.1,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Aamer Yamin,4,0,,,,,,,,,
1354934,2022/23,2023-02-22,Multan Cricket Stadium,1,3.2,Multan Sultans,Karachi Kings,Shan Masood,Mohammad Rizwan,Aamer Yamin,4,0,,,,,,,,,
