match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,0.1,Lions,Western Province,RD Rickelton,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,0.2,Lions,Western Province,RD Rickelton,CS Delport,N Burger,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,0.3,Lions,Western Province,RD Rickelton,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,0.4,Lions,Western Province,RD Rickelton,CS Delport,N Burger,0,0,,,,,,caught,RD Rickelton,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,0.5,Lions,Western Province,DA Hendricks,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,0.6,Lions,Western Province,DA Hendricks,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,1.1,Lions,Western Province,CS Delport,DA Hendricks,BE Hendricks,1,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,1.2,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,1.3,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,1.4,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,1,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,1.5,Lions,Western Province,CS Delport,DA Hendricks,BE Hendricks,0,1,,,,1,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,1.6,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,2.1,Lions,Western Province,CS Delport,DA Hendricks,N Burger,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,2.2,Lions,Western Province,CS Delport,DA Hendricks,N Burger,1,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,2.3,Lions,Western Province,DA Hendricks,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,2.4,Lions,Western Province,DA Hendricks,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,2.5,Lions,Western Province,DA Hendricks,CS Delport,N Burger,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,2.6,Lions,Western Province,DA Hendricks,CS Delport,N Burger,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,3.1,Lions,Western Province,CS Delport,DA Hendricks,TL Moreki,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,3.2,Lions,Western Province,CS Delport,DA Hendricks,TL Moreki,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,3.3,Lions,Western Province,CS Delport,DA Hendricks,TL Moreki,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,3.4,Lions,Western Province,CS Delport,DA Hendricks,TL Moreki,0,1,,,1,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,3.5,Lions,Western Province,DA Hendricks,CS Delport,TL Moreki,1,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,3.6,Lions,Western Province,CS Delport,DA Hendricks,TL Moreki,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,4.1,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,4.2,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,4.3,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,4.4,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,4.5,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,4,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,4.6,Lions,Western Province,DA Hendricks,CS Delport,BE Hendricks,0,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,5.1,Lions,Western Province,CS Delport,DA Hendricks,TL Moreki,0,0,,,,,,caught,CS Delport,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,5.2,Lions,Western Province,M Van Buuren,DA Hendricks,TL Moreki,1,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,5.3,Lions,Western Province,DA Hendricks,M Van Buuren,TL Moreki,1,0,,,,,,,,,
1334916,2022/23,2022-10-31,"Senwes Park, Potchefstroom",1,5.4,Lions,Western Province,M Van Buuren,DA Hendricks,TL Moreki,0,0,,,,,,,,,
