match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.1,Jaffna Kings,Galle Titans,KNM Fernando,Rahmanullah Gurbaz,CAK Rajitha,1,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.2,Jaffna Kings,Galle Titans,Rahmanullah Gurbaz,KNM Fernando,CAK Rajitha,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.3,Jaffna Kings,Galle Titans,Rahmanullah Gurbaz,KNM Fernando,CAK Rajitha,0,0,,,,,,caught,Rahmanullah Gurbaz,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.4,Jaffna Kings,Galle Titans,CA Lynn,KNM Fernando,CAK Rajitha,4,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.5,Jaffna Kings,Galle Titans,CA Lynn,KNM Fernando,CAK Rajitha,0,1,1,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.6,Jaffna Kings,Galle Titans,CA Lynn,KNM Fernando,CAK Rajitha,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,0.7,Jaffna Kings,Galle Titans,CA Lynn,KNM Fernando,CAK Rajitha,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,1.1,Jaffna Kings,Galle Titans,KNM Fernando,CA Lynn,CBRLS Kumara,1,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,1.2,Jaffna Kings,Galle Titans,CA Lynn,KNM Fernando,CBRLS Kumara,0,0,,,,,,bowled,CA Lynn,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,1.3,Jaffna Kings,Galle Titans,DN Wellalage,KNM Fernando,CBRLS Kumara,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,1.4,Jaffna Kings,Galle Titans,DN Wellalage,KNM Fernando,CBRLS Kumara,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,1.5,Jaffna Kings,Galle Titans,DN Wellalage,KNM Fernando,CBRLS Kumara,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,1.6,Jaffna Kings,Galle Titans,DN Wellalage,KNM Fernando,CBRLS Kumara,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,2.1,Jaffna Kings,Galle Titans,KNM Fernando,DN Wellalage,CAK Rajitha,0,0,,,,,,caught,KNM Fernando,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,2.2,Jaffna Kings,Galle Titans,Shoaib Malik,DN Wellalage,CAK Rajitha,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,2.3,Jaffna Kings,Galle Titans,Shoaib Malik,DN Wellalage,CAK Rajitha,0,0,,,,,,bowled,Shoaib Malik,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,2.4,Jaffna Kings,Galle Titans,DA Miller,DN Wellalage,CAK Rajitha,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,2.5,Jaffna Kings,Galle Titans,DA Miller,DN Wellalage,CAK Rajitha,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,2.6,Jaffna Kings,Galle Titans,DA Miller,DN Wellalage,CAK Rajitha,4,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,3.1,Jaffna Kings,Galle Titans,DN Wellalage,DA Miller,CBRLS Kumara,0,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,3.2,Jaffna Kings,Galle Titans,DN Wellalage,DA Miller,CBRLS Kumara,1,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,3.3,Jaffna Kings,Galle Titans,DA Miller,DN Wellalage,CBRLS Kumara,1,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,3.4,Jaffna Kings,Galle Titans,DN Wellalage,DA Miller,CBRLS Kumara,4,0,,,,,,,,,
1382894,2023,2023-08-13,"R Premadasa Stadium, Colombo",1,3.5,Jaffna Kings,Galle Titans,DN Wellalage,DA Miller,CBRLS Kumara,4,0,,,,,,,,,
