match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,0.1,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,KA Anderson,Mohammad Amir,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,0.2,Guyana Amazon Warriors,Jamaica Tallawahs,KA Anderson,Saim Ayub,Mohammad Amir,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,0.3,Guyana Amazon Warriors,Jamaica Tallawahs,KA Anderson,Saim Ayub,Mohammad Amir,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,0.4,Guyana Amazon Warriors,Jamaica Tallawahs,KA Anderson,Saim Ayub,Mohammad Amir,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,0.5,Guyana Amazon Warriors,Jamaica Tallawahs,KA Anderson,Saim Ayub,Mohammad Amir,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,0.6,Guyana Amazon Warriors,Jamaica Tallawahs,KA Anderson,Saim Ayub,Mohammad Amir,0,0,,,,,,bowled,KA Anderson,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,1.1,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,1.2,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,1.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,1.4,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,CJ Green,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,1.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,1.6,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,2.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Mohammad Amir,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,2.2,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Mohammad Amir,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,2.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Mohammad Amir,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,2.4,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Mohammad Amir,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,2.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Mohammad Amir,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,2.6,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,Mohammad Amir,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,3.1,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,3.2,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,CJ Green,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,3.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,3.4,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,3.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,3.6,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,CJ Green,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,4.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,2,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,4.2,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,4.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,4.4,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,4.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,4.6,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,5.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Imad Wasim,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,5.2,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,Imad Wasim,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,5.3,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,Imad Wasim,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,5.4,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,Imad Wasim,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,5.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,Imad Wasim,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,5.6,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,Imad Wasim,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,6.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,2,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,6.2,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,6.3,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,6.4,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,Saim Ayub,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,6.5,Guyana Amazon Warriors,Jamaica Tallawahs,Saim Ayub,SD Hope,SK Springer,0,0,,,,,,caught,Saim Ayub,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,6.6,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,SK Springer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,7.1,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,4,,,,4,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,7.2,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,7.3,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,7.4,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,7.5,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,7.6,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,8.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,8.2,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,8.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,8.4,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,8.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,8.6,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.1,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.2,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.3,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,1,1,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.4,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.5,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.6,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,9.7,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,CJ Green,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,10.1,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,10.2,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,2,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,10.3,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,2,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,10.4,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,10.5,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,10.6,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,NA Gordon,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,11.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,RA Reifer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,11.2,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,RA Reifer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,11.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,RA Reifer,2,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,11.4,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,RA Reifer,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,11.5,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,RA Reifer,4,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,11.6,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,SD Hope,RA Reifer,6,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,12.1,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,12.2,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,0,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,12.3,Guyana Amazon Warriors,Jamaica Tallawahs,SD Hope,SO Hetmyer,NA Gordon,0,0,,,,,,caught,SD Hope,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,12.4,Guyana Amazon Warriors,Jamaica Tallawahs,Azam Khan,SO Hetmyer,NA Gordon,0,1,,,,1,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,12.5,Guyana Amazon Warriors,Jamaica Tallawahs,SO Hetmyer,Azam Khan,NA Gordon,1,0,,,,,,,,,
1369590,2023,2023-09-22,"Providence Stadium, Guyana",1,12.6,Guyana Amazon Warriors,Jamaica Tallawahs,Azam Khan,SO Hetmyer,NA Gordon,0,0,,,,,,,,,
